member_id,member_no,password,email,fbid,fbemail,mobile_no,salutation,firstname,middlename,lastname,birth_year,birth_month,birth_day,gender,hkid,address1,address2,address3,district,region,reg_source,referrer,reg_status,reg_ip,activate_key,hash_key,session,status,opt_in,member_level_id,member_category_id,available_point,crt_date,upd_date,crt_by_type,crt_by,upd_by_type,upd_by,record_status,fullname,member_level_name
1135,LFM2057,805B94B9-8CF784FD-12880EE4-3EF33F21-AF9E4A0C-34580E49-2A9A3A59-01F82DE6,LFM2057@palmary.com,,,99992057,1,Dizzi Gillespi,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Dizzi Gillespi  ",Normal
1136,LFM2058,0409BF9B-ADC8B4A3-1FD60637-64877C0A-27D80DC4-EDFE450D-7E76AD34-2486D570,LFM2058@palmary.com,,,99992058,1,Francisca Font Barceló,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Francisca Font Barceló  ",Normal
1137,LFM2059,8E9EB964-B463BB6D-3FB85B4A-4FB74CED-C3B89FCF-C2072254-C133CF87-4EA3C010,LFM2059@palmary.com,,,99992059,1,Herbert Bernstorf,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Herbert Bernstorf  ",Normal
1138,LFM2060,8D401ED4-0BFD2B04-38FFC718-1785E666-A30D5D13-D17F02FE-C4CDE62B-58FAEF64,LFM2060@palmary.com,,,99992060,1,Leopoldo Samba,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Leopoldo Samba  ",Normal
1139,LFM2061,3A0B3E5A-4431649D-2A8E74C1-DD3C454F-B1BEA184-45B7F715-2B5404A8-7B02914D,LFM2061@palmary.com,,,99992061,1,Giovanni Santhos,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Giovanni Santhos  ",Normal
1140,LFM2062,1613928A-0871ED31-D21C38EF-80AC95DA-1FDC24FB-474C074F-F638750F-9CFB45DF,LFM2062@palmary.com,,,99992062,1,Jorge Alemaio,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Jorge Alemaio  ",Normal
1141,LFM2063,E6E948D4-A0D1B522-CB2A8D18-A1245F42-5B633DDA-8224DBBF-C987008C-8B33D286,LFM2063@palmary.com,,,99992063,1,George Essen,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"George Essen  ",Normal
1142,LFM2064,557A931F-72F85D38-3DFE3E17-CF72E5AE-CF65483F-E357C3B2-54154B43-2643A58B,LFM2064@palmary.com,,,99992064,1,Emerson Fittipaldi,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Emerson Fittipaldi  ",Normal
1143,LFM2065,0F8FE156-D3829ECE-3D388ABD-D8C08459-30D36564-2703B0AA-34FA15E0-778B7E27,LFM2065@palmary.com,,,99992065,1,Malcolm X,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Malcolm X  ",Normal
1144,LFM2066,8720CCAC-EC60197C-A9CBF122-4FC75733-6BBBBC8A-3F3AE7B7-3829D9E3-CE000A33,LFM2066@palmary.com,,,99992066,1,Anna Bella,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Anna Bella  ",Normal
1145,LFM2067,9B621D23-6B58AD6D-44F7746B-4EEF0B78-D519D407-270E717C-159BD158-6B78C3CC,LFM2067@palmary.com,,,99992067,1,Thomá Lindao,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Thomá Lindao  ",Normal
1146,LFM2068,A561D53F-4C7D3217-FA7A13B5-7ADA23D8-0922F267-4366FAA2-7AEF8C7F-1867DE6B,LFM2068@palmary.com,,,99992068,1,Carl Perry,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Carl Perry  ",Normal
1147,LFM2069,6473ECC5-20CC191E-EF4D3ABB-6651FA85-A41320B3-53FA63A8-0606B50D-88D0E946,LFM2069@palmary.com,,,99992069,1,Emilio Ilegal,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Emilio Ilegal  ",Normal
1148,LFM2070,3F15F29E-7804759D-E65FEFAA-6F52FACD-393AB0C2-764EFE32-4443C43F-AA76A9AE,LFM2070@palmary.com,,,99992070,1,Akkurat Jonny,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Akkurat Jonny  ",Normal
1149,LFM2071,2BF10A00-B6085994-6171DE4B-BAABC8FA-2C031C1F-4A1A2CF2-C6502D94-D77AE5FD,LFM2071@palmary.com,,,99992071,1,Perry Farell,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Perry Farell  ",Normal
1150,LFM2072,78CA474E-7C849D8F-B6DA9666-C2CB116E-C07EDA31-C4579A6F-F42B2500-A876E060,LFM2072@palmary.com,,,99992072,1,Ray Banned,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Ray Banned  ",Normal
1151,LFM2073,6A8BE5E8-2C1D88A5-CE691601-B801A7EC-D497CA9C-4DCFB2B5-5B9A2550-B64BE80F,LFM2073@palmary.com,,,99992073,1,Preben Elkjaer,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Preben Elkjaer  ",Normal
1152,LFM2074,F45DDEA1-14DA5688-416C704B-8C37D028-276C056F-07FE1B4F-C85B9E54-C141983E,LFM2074@palmary.com,,,99992074,1,André Millard,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"André Millard  ",Normal
1153,LFM2075,A314F9EC-85937261-883F94C2-DE858B84-27D01B2A-A6401E14-3954D459-05F46F01,LFM2075@palmary.com,,,99992075,1,Paul Smith,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Paul Smith  ",Normal
1154,LFM2076,53A8D018-DF307249-5993F179-B848A6BC-D20A25B6-1E1F45CA-B791DB0D-93B0EF01,LFM2076@palmary.com,,,99992076,1,Cheril Cow,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Cheril Cow  ",Normal
1155,LFM2077,DC7F8ED9-6D79432A-5FC3A222-22225B3C-2FAB804F-845C97F6-859AA15D-3FFC7033,LFM2077@palmary.com,,,99992077,1,Charles Oakley,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Charles Oakley  ",Normal
1156,LFM2078,EEBD4C3A-910DE45B-00F34728-7430F8DE-474B1888-D3F8229C-917015E1-592EFC0B,LFM2078@palmary.com,,,99992078,1,Mary Stone,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Mary Stone  ",Normal
1157,LFM2079,F5EAC2EF-8BBB31F4-D7E3D44A-607B5B99-9E3ADE42-A865AC4E-D47E9FFB-72ECA5DF,LFM2079@palmary.com,,,99992079,1,Heinz Disco,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Heinz Disco  ",Normal
1158,LFM2080,D07D6BD8-68365A49-F4429FB5-15BD91E6-700B783F-681667F1-897295B9-E22021DB,LFM2080@palmary.com,,,99992080,1,Peloto Gomez,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:00,2014/5/12 上午 10:37:00,2,1,2,1,0,"Peloto Gomez  ",Normal
1159,LFM2081,B1D8C456-40AEA0DC-28AA0F9E-831B7AF0-28685410-DF12ECC1-61768EE1-A8E7E5C2,LFM2081@palmary.com,,,99992081,1,Mercedes Couto,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Mercedes Couto  ",Normal
1160,LFM2082,DC2CB31A-7A91CD0D-82D72759-E6C2EAFE-CD4256AB-E52CCC14-F8D2ACD6-B475F980,LFM2082@palmary.com,,,99992082,1,Mark Stark,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Mark Stark  ",Normal
1161,LFM2084,75983BB2-D05BA6E8-89D7DC45-754CE6A3-B2B9EB1F-CAAFE89C-97B5CFEF-5CBAB5B7,LFM2084@palmary.com,,,99992084,1,Pierre Robert,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Pierre Robert  ",Normal
1162,LFM2085,D7470764-D2C3305A-7AE41ECE-519DDC42-A2627B8D-F5CE98E4-7954A2C2-331346B1,LFM2085@palmary.com,,,99992085,1,Henry Renault,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Henry Renault  ",Normal
1163,LFM2086,8BD35291-253DE2FC-B8413379-A3246950-811B61C4-D0ECFF12-C4D992AB-B2EF4174,LFM2086@palmary.com,,,99992086,1,Ralf Schumaker,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Ralf Schumaker  ",Normal
1164,LFM2087,D8856C10-F4D9F716-94D65F06-FCEA3055-23F2A826-465BF337-0F8DD71B-C5549390,LFM2087@palmary.com,,,99992087,1,Miiko Heikillä,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Miiko Heikillä  ",Normal
1165,LFM2088,355304AC-73C48332-65C1CB13-1CF00839-9F8904B0-91EBED98-DBD49BE8-45A5FEBC,LFM2088@palmary.com,,,99992088,1,Mariah Erdi,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Mariah Erdi  ",Normal
1166,LFM2089,D33ED22F-9F5565E4-AD9E20F7-EBB1356E-FFE63CA7-03912186-5EFB5CC9-65016E86,LFM2089@palmary.com,,,99992089,1,Alice Chain,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Alice Chain  ",Normal
1167,LFM2090,B47CC302-9925C2CE-4BC1CAA0-193391E3-D5F4ED78-364AD85C-566A692D-90DF54C9,LFM2090@palmary.com,,,99992090,1,Reijoo Haajanen,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Reijoo Haajanen  ",Normal
1168,LFM2091,2E658658-893E8F21-17A8B755-C9DF4EC1-648A1378-6F47BEC4-5C694A82-C148334F,LFM2091@palmary.com,,,99992091,1,Boniekk Wallessa,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Boniekk Wallessa  ",Normal
1169,LFM2094,FAF91911-86F4CF1B-F77CF6B7-A22F93C3-B06156BE-26DE9AAC-F305B9EA-8970A8BC,LFM2094@palmary.com,,,99992094,1,Dennis Olsen,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Dennis Olsen  ",Normal
1170,LFM2127,79254459-1E9FBBB4-53FA0942-A094A11D-F6FA5E68-FD7B1202-5366815C-6C2E79A3,LFM2127@palmary.com,,,99992127,1,Staffan Blond,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Staffan Blond  ",Normal
1171,LFM3001,E8CE3528-776D3786-5ADFE0E2-7C3ECFF5-96991ED1-94C1EE65-0369E4F7-B2F48203,LFM3001@palmary.com,,,99993001,1,Pauline Yeung,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Pauline Yeung  ",Normal
1172,LFM3002,2B5FD8B8-A930ACA7-F440A0E9-5CCAFB3E-0AC51C47-EF6D614F-21573B53-A4788F2F,LFM3002@palmary.com,,,99993002,1,Lee Yin Lam Joey,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lee Yin Lam Joey  ",Normal
1173,LFM3003,4D9518C4-55567315-2B936536-36764CE3-665BAB9C-56F297B0-2B327B0D-B960D372,LFM3003@palmary.com,,,99993003,1,Chan Suet Fai,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chan Suet Fai  ",Normal
1174,LFM3004,B53DCC4A-F7AA24CA-998373BD-90D23187-3422DAD2-658798BD-0E4BF24C-BCAA5016,LFM3004@palmary.com,,,99993004,1,Lee Jin Jin,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lee Jin Jin  ",Normal
1175,LFM3005,E6B5832F-CEF5B8D8-4BFA1129-341DD3A9-4223C6D0-66F72CD3-000D6BB0-CD98F275,LFM3005@palmary.com,,,99993005,1,Lin Suk Fong Annie,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lin Suk Fong Annie  ",Normal
1176,LFM3006,754FDB1C-B27493A0-14C943DD-3351CCFD-F913DDE8-6A178AD8-81D11241-59BABA66,LFM3006@palmary.com,,,99993006,1,Tong Yu Lan Tracy,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Tong Yu Lan Tracy  ",Normal
1177,LFM3007,D590447B-FD73EBFC-E0802B8E-C9F54626-5A4B0EEF-7EDC46BE-AE51BF3A-73FB6674,LFM3007@palmary.com,,,99993007,1,Eric Wong,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Eric Wong  ",Normal
1178,LFM3008,7261F161-3B315B1C-B61E7D59-A2CADA94-18745217-8CD07F97-C08CC61C-F4269B1B,LFM3008@palmary.com,,,99993008,1,Chan Yuk Chee Ivy,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chan Yuk Chee Ivy  ",Normal
1179,LFM3009,DE08F119-B0392B67-F97D901F-3BA24D56-52391C34-7CF0115C-C5B54F92-EEF60536,LFM3009@palmary.com,,,99993009,1,Ho Lan Ying,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Ho Lan Ying  ",Normal
1180,LFM3010,9B2326FF-2FFA17CF-48590905-4384CA58-835FA69A-57CD06A8-1253571E-5EF3293A,LFM3010@palmary.com,,,99993010,1,Cheung Lai Chun Betty,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Cheung Lai Chun Betty  ",Normal
1181,LFM3011,221D1E99-27601148-F73A3891-CD831579-3F3FF504-08275848-9A8AB62E-944AC26A,LFM3011@palmary.com,,,99993011,1,Liu Lai Fong Angel,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Liu Lai Fong Angel  ",Normal
1182,LFM3012,652E5B56-D4470236-F4ACA66E-03FE65A1-2514E1A9-29A8505E-371DA415-C07264A2,LFM3012@palmary.com,,,99993012,1,Leung Kwai Fong,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Leung Kwai Fong  ",Normal
1183,LFM3013,C553A8AC-3A6FCC35-4169C997-33DCE84C-D2D75F55-DBC58005-7AA2BE43-0AD4590B,LFM3013@palmary.com,,,99993013,1,Chu Oi Lin Irene,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chu Oi Lin Irene  ",Normal
1184,LFM3014,D16686E4-CD79F3C8-FDF50C16-C63E5221-57AD5719-535EB3B6-30D39A41-54A3DD73,LFM3014@palmary.com,,,99993014,1,Wong Yuk Ling Elaine,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Wong Yuk Ling Elaine  ",Normal
1185,LFM3015,29E30F6E-4A91387F-E81FF107-DAF9DA49-58DFB4ED-A8C64F44-7B884F30-2AE15A6D,LFM3015@palmary.com,,,99993015,1,Yeung Wing Yan Winnie,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Yeung Wing Yan Winnie  ",Normal
1186,LFM3016,603486AB-2A77E5B8-5CB7DC92-A915810F-63D5525A-8E60C405-C79DD55D-0D684EA4,LFM3016@palmary.com,,,99993016,1,Lam Kwan Chun,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lam Kwan Chun  ",Normal
1187,LFM3017,61266F43-9512D9C7-8C7419A0-DA520962-9A436EEF-C1BC225A-51ADB474-DB87CD74,LFM3017@palmary.com,,,99993017,1,Leung Choi Kwai Candy,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Leung Choi Kwai Candy  ",Normal
1188,LFM3018,882BD487-56AAA5FF-9EE409CC-23A30B31-F3B486C4-4E195139-DC34EE05-0A038ED1,LFM3018@palmary.com,,,99993018,1,Lam Kwan Fung,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lam Kwan Fung  ",Normal
1189,LFM3019,7F5F1118-2BA58F42-16D97C92-FBC378AD-51C3F8AD-541E5E1E-3111BC09-9D9A75F8,LFM3019@palmary.com,,,99993019,1,Chan Yuk Ip,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chan Yuk Ip  ",Normal
1190,LFM3020,4A358BD1-E2B2CFF8-1562565B-C27CCFFD-C59E6387-5AB54805-B885497F-DF54E899,LFM3020@palmary.com,,,99993020,1,Fong Po Kuen Angel,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Fong Po Kuen Angel  ",Normal
1191,LFM3021,0DD6F77E-33BBB396-538B09D6-F79B4171-18F2CB0E-10D46178-9FCE1C85-0F434411,LFM3021@palmary.com,,,99993021,1,Ng Pui Suen,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Ng Pui Suen  ",Normal
1192,LFM3022,56A1752E-75F4E889-2C1E6A6B-0E9C9212-523883A1-FDCCA7E3-FD3C261F-DE676905,LFM3022@palmary.com,,,99993022,1,Li Lai King,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Li Lai King  ",Normal
1193,LFM3023,67D1E729-5CBF8D74-47EC6333-827B16FF-F96848BA-93C387D9-3FE20E96-ACB02015,LFM3023@palmary.com,,,99993023,1,Yim Wai Man Mon,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Yim Wai Man Mon  ",Normal
1194,LFM3024,B13D4CA1-83D89EFA-D2CDC2C7-98D2A35D-ABC7B0A2-A5F26178-D5627AB8-C668303C,LFM3024@palmary.com,,,99993024,1,Martin Roland,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Martin Roland  ",Normal
1195,LFM3025,03F21A8D-2FA80948-E200A451-80143137-492DF322-BFA2D4D4-CCBE5872-800B66E1,LFM3025@palmary.com,,,99993025,1,Fok King Yan Kitty,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Fok King Yan Kitty  ",Normal
1196,LFM3026,E543E04B-55386966-06DBE099-61D51101-052BFC0E-4B06BE3E-82366999-49885EB7,LFM3026@palmary.com,,,99993026,1,Ng Wai Ling Mona,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Ng Wai Ling Mona  ",Normal
1197,LFM3027,9793BC6A-7EEDA213-33926EE2-DFC479E0-EA473A60-D8412321-3DEB6E5F-35C653C1,LFM3027@palmary.com,,,99993027,1,Ko Shuk Fun,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Ko Shuk Fun  ",Normal
1198,LFM3028,2FFA8082-7AE949A8-600E6EA9-425F42AC-EF3254BF-CB4ACCF1-92B04929-B63F7D72,LFM3028@palmary.com,,,99993028,1,Lo Chor Sim,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Lo Chor Sim  ",Normal
1199,LFM3029,B52307E9-03434995-691929C7-13348D69-475D8982-99043988-CFB23F6E-BA9BC838,LFM3029@palmary.com,,,99993029,1,Chan Mai Ling Terry,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chan Mai Ling Terry  ",Normal
1200,LFM3030,0E758610-35896A97-D0DDF902-4BE388A5-296788D6-9CA16E40-CC3D6F86-B48E76C5,LFM3030@palmary.com,,,99993030,1,Woo Sau Kuen,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Woo Sau Kuen  ",Normal
1201,LFM3031,74F74DAE-30287E86-C7998C67-AFB2A349-708A32D7-E416770B-3D6B653F-E2AC56FF,LFM3031@palmary.com,,,99993031,1,Cheung Yue Hing,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Cheung Yue Hing  ",Normal
1202,LFM3032,870F3CFE-160AED38-C2B41D36-801DBC08-83695161-A1639A89-F8427F2A-B3B283BF,LFM3032@palmary.com,,,99993032,1,Sin Mei Ling Iris,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Sin Mei Ling Iris  ",Normal
1203,LFM3033,B89F2ACD-D796D223-840E91B8-14E7E01B-84B037BC-BFE88AC5-294EA349-A58DB80C,LFM3033@palmary.com,,,99993033,1,Chin Yau Wai Tammy,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chin Yau Wai Tammy  ",Normal
1204,LFM3034,C7759541-02751974-4E93B016-731FCC05-574C1E14-A0359F37-A138B024-206EF81A,LFM3034@palmary.com,,,99993034,1,Chan Kit Ling Queensa,,,1900,1,1,1,Z1234,,,,0,0,0,,0,::1,,,,1,0,1,7,0,2014/5/12 上午 10:37:01,2014/5/12 上午 10:37:01,2,1,2,1,0,"Chan Kit Ling Queensa  ",Normal
